Date,AAPL,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,BRK-B,C,CAT,CELG,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
2007-09-10,17.57028,,18.941729,32.033798,29.347349,979.592285,41.46513,44.654781,83.339996,49.516312,73.441162,41.952904,65.220001,32.533634,119.662018,18.996641,78.860001,411.819,55.053761,33.064999,26.395876,10.603136,53.236099,43.506683,44.288818,26.450417,32.320591,60.7299,32.03701,28.037968,29.196812,28.580311,34.593414,35.051582,48.173447,5.999509,,101.527275,18.029873,16.826593,62.260281,27.238853,17.804474,,256.279388,257.497498,162.75856,31.062225,26.089745,42.930946,91.646187,18.435911,45.725132,34.458664,,,20.191483,37.531464,70.491135,24.955698,12.399412,36.185429,16.936131,43.771206,44.034554,68.008286,12.295778,60.036194,34.100986,53.910343,22.239836,42.930309,12.019423,18.301405,42.915218,76.459999,51.629852,15.81148,48.602646,,,29.821119,45.506119,12.08602,83.082451,22.172819,62.12056,22.683723,47.553024,35.608391,28.00005,43.762486,21.752329,54.957676,24.400845,58.750755,,23.429453,36.298901,27.076155,33.159363,64.587799
2007-09-11,17.413486,,19.04435,31.808712,29.385857,991.197754,41.993038,47.139496,86.279999,50.072971,75.066689,42.372772,65.5,33.307468,123.973267,19.152691,78.970001,418.273621,55.165752,34.369999,26.641264,10.763597,54.329826,44.215992,45.333351,26.800419,32.564308,61.804272,32.226715,28.713051,29.135908,29.089804,34.390022,35.235504,49.190884,6.047377,,102.119537,18.158712,16.882736,62.91687,27.454317,18.118248,,259.69162,260.925934,162.661072,31.564375,26.907703,43.835411,92.872887,18.661356,45.880413,34.937149,,,20.594791,37.838997,70.838112,25.224041,12.634574,37.347099,17.200838,44.233932,44.41608,68.33358,12.376162,61.040653,34.196831,54.303482,22.59123,43.449715,12.102239,18.564533,43.807453,81.43,52.693233,15.963259,49.406528,,,30.826773,46.299656,12.215641,84.047279,22.422371,63.437275,23.286211,48.614994,35.804039,28.39756,44.163414,22.278067,55.22578,24.689009,58.892727,,23.781609,36.958126,27.831261,33.684952,66.170937
2007-09-12,17.58828,,19.150637,31.929295,29.41474,987.838135,42.288071,48.679321,87.300003,50.165741,75.744629,42.321373,64.709999,33.75201,121.723289,19.22732,78.970001,416.000854,54.329567,34.645,26.97374,10.649586,55.169178,44.914719,45.248253,26.483751,32.477268,62.222851,32.287685,28.558954,29.336002,29.243347,34.500954,35.235504,49.066147,5.983552,,101.367439,18.04598,16.84263,63.352005,27.732332,18.184807,,260.349152,261.586578,161.801239,32.260326,27.077469,43.640476,91.804451,18.515905,46.220543,34.882236,,,20.788382,38.13982,70.570641,24.947311,13.080037,36.943035,17.256842,44.104034,44.325893,68.984039,12.470386,61.100216,34.005138,54.235126,22.59123,43.846489,12.222108,18.637121,44.502235,83.349998,52.474506,15.963259,49.642525,,,30.713242,46.673534,12.215641,83.745255,22.553383,64.11248,23.315454,49.338718,36.312721,27.920547,44.074318,22.321194,55.240696,24.798046,59.026806,,23.781609,37.106453,27.492239,33.504532,66.711296
2007-09-13,17.633257,,19.117649,31.977528,30.223534,994.098816,42.552017,49.974167,87.260002,51.110363,76.229958,42.72411,65.400002,35.052685,124.838638,19.539408,79.139999,421.455475,54.493797,34.505001,26.75605,10.658029,56.305309,45.052349,46.385647,26.258753,32.868977,62.850716,32.443501,28.720385,29.162006,29.313147,34.537941,35.389973,49.893238,6.318634,,102.392128,17.892981,16.754412,63.969063,28.156309,18.303659,,261.410156,262.652649,167.06665,32.471745,27.478737,43.897785,91.764885,18.435911,46.6642,35.768616,,,20.799551,38.226746,72.030884,25.718794,13.335273,39.179817,17.323015,44.201454,44.86697,68.991806,12.402026,61.602428,34.135216,57.081051,22.770845,43.96191,12.396463,18.55546,45.416424,86.169998,52.700768,15.989653,49.753166,,,31.767557,47.566254,12.282688,84.357719,22.671919,65.010536,23.847748,50.676018,37.173588,27.745646,44.145584,23.140596,55.397091,25.07843,59.168766,,24.201916,37.427814,27.592403,33.779106,67.449585
2007-09-14,17.840178,,19.095663,31.881063,29.953945,991.96106,42.513206,49.274246,87.769997,49.710323,76.538155,42.801212,65.419998,35.027981,124.468887,19.254456,79.919998,424.000824,54.620731,34.505001,26.926243,10.628471,56.050941,45.137051,46.393391,26.300419,32.929916,63.241413,32.545116,29.032249,29.196812,29.299189,34.500954,35.794552,50.195152,6.406392,,102.636574,17.772182,16.553902,64.174759,28.045099,18.07546,,263.387756,264.639648,168.945847,32.691978,27.532745,44.006954,91.115952,18.130463,46.730728,35.721554,,,20.996859,37.986073,73.259857,25.827806,13.177542,40.009602,17.358643,44.233932,44.853088,68.937599,12.383552,62.564308,33.916134,56.499897,22.677139,44.286537,12.472737,18.210665,44.692375,86.660004,52.459427,16.029253,50.011288,,,31.978428,47.634937,12.354201,84.206696,22.709354,64.929512,23.654713,50.746819,36.469254,27.570753,44.466328,22.966045,55.397091,25.132944,60.052132,,24.150797,37.31245,27.476816,33.983055,67.487648
2007-09-17,17.788773,,19.055344,31.270132,29.838394,992.11377,42.39674,48.521835,86.910004,49.086193,75.99115,42.424183,64.5,34.945667,124.303734,19.050922,78.949997,418.455322,55.016438,33.875,27.009367,10.510233,55.31332,44.8512,46.045197,26.250414,32.555618,63.436752,32.368988,28.947857,29.040207,29.431808,34.297585,35.434109,49.079273,6.605843,,101.630684,17.731926,16.6341,63.668446,27.926941,17.699879,,261.669189,262.912903,166.304306,32.366032,27.301258,43.928978,90.633202,18.072283,46.538494,35.525452,,,20.579901,37.404442,71.864647,25.794262,13.069519,39.425152,17.251747,44.006634,44.700489,68.867912,12.378011,64.215645,33.827129,55.474339,22.435062,44.19276,12.272236,18.165295,44.633881,86.970001,52.640457,15.923668,50.114548,,,31.62969,46.92532,12.20223,83.585854,22.659447,64.25428,23.397352,49.8815,35.686642,27.491261,44.501965,22.795588,55.359863,25.148521,59.80764,,24.190556,37.155888,27.476816,33.983055,67.936714
2007-09-18,18.111357,,19.645441,30.932512,30.30056,1020.822205,43.413757,49.003033,88.75,51.279037,75.860176,43.880871,66.800003,36.460392,133.35112,19.614031,79.040001,439.72818,57.831085,34.645,27.353706,10.556685,59.12014,46.470985,47.832531,26.70042,33.077892,65.118073,33.398724,30.004503,30.084194,30.45775,34.981686,36.920033,50.352688,6.717535,,102.457939,18.416405,17.195528,64.783913,28.969507,18.317924,,266.63559,267.902893,177.730499,33.13245,28.057476,44.661911,92.303085,18.479542,47.196568,37.509975,,,21.000586,38.199993,73.80928,26.741837,13.938463,39.699345,17.506269,44.940182,47.537617,70.982033,12.573841,66.292641,34.621281,58.551014,22.59123,45.274864,12.812729,18.809517,46.637745,89.949997,53.454929,16.194225,50.652939,,,32.2785,47.398392,12.439125,87.914886,23.040014,67.34005,23.882843,52.92585,36.508373,27.618456,44.635609,23.875814,56.439785,26.184366,61.645306,,24.599506,38.070568,28.65572,34.861645,69.83947
2007-09-19,18.092083,,19.773724,31.52737,30.772346,1031.664063,43.778648,48.819302,89.0,51.405556,77.054291,43.760937,67.459999,36.839081,134.279388,19.614031,78.0,438.819122,58.167065,34.650002,27.662434,10.269545,60.179924,46.735672,47.909904,26.742088,33.191055,65.655273,33.791656,30.400753,30.066795,30.764839,35.29599,37.493801,51.435783,6.701581,,101.066666,18.754612,17.5404,65.662033,29.032061,18.37022,,272.403961,273.6987,182.162659,33.493652,27.918577,45.426025,92.334755,18.6759,47.68457,37.313881,,,21.078762,38.460724,73.151428,26.767002,14.291206,39.98074,17.501183,45.638306,48.501835,71.21434,12.697623,68.420662,35.299072,57.286163,22.388205,45.548981,12.762602,18.90933,47.018066,89.870003,53.628387,16.418592,50.734081,,,32.473141,47.863834,12.416779,89.743828,23.308283,68.494682,24.321539,52.060516,36.195328,28.00005,44.403954,23.58214,56.581303,26.46475,62.22897,,24.866467,37.946972,28.740486,35.104843,70.11348
2007-09-20,18.032961,,19.678431,31.559525,30.560528,1025.250977,43.382725,48.390602,89.650002,50.705528,78.001877,43.521,67.099998,35.851212,131.19548,19.363012,78.300003,429.091736,57.763889,34.654999,27.666388,10.016181,58.831856,46.799191,47.314129,26.842083,32.912506,65.697121,33.805195,30.342051,29.614395,30.394945,34.556427,37.045074,50.726849,6.58191,,98.190033,18.537193,17.355932,65.836105,28.85713,18.760065,,275.382813,276.691681,180.416397,33.784355,27.254951,45.355846,92.485107,18.770445,47.906391,36.835407,,,20.963358,38.159885,73.042992,26.054218,14.29216,39.591103,17.613171,45.946789,47.398884,70.811638,12.6773,67.280029,35.175842,55.235023,22.192978,45.181076,12.710294,19.090799,46.718204,86.779999,53.568054,16.181032,50.874195,,,32.878651,48.008808,12.287155,89.995514,23.058735,67.232018,24.584755,51.59639,35.999683,28.437302,44.377239,23.013275,56.059952,25.99745,62.094883,,24.877827,37.370148,28.162586,34.767525,70.090637
2007-09-21,18.526485,,19.953312,31.913223,30.522015,1026.624878,43.382725,48.486843,91.300003,49.997063,79.034172,43.90659,67.389999,36.155804,133.807465,19.675093,77.800003,431.909912,58.35371,35.314999,27.646595,10.079526,58.51815,47.079735,46.981426,26.917086,32.929916,66.164551,33.66293,30.360397,30.101591,30.45775,34.685856,36.927383,51.035366,6.565952,,97.860985,18.963978,17.764965,65.630386,28.864119,19.078594,,279.004211,280.330322,186.133865,34.312916,26.599043,45.761307,92.421791,18.814077,48.150406,36.968746,,,21.052704,38.520901,74.604469,25.676863,14.01016,39.5406,17.740444,45.922428,47.995441,70.997528,12.662517,67.084267,35.477062,55.072655,22.372589,45.520126,12.479279,19.943716,47.105827,89.32,53.877251,16.227224,51.176575,,,33.11385,48.405575,12.278216,89.097847,23.108644,67.434586,24.877232,51.6436,35.393166,29.113058,44.466328,23.179625,56.41745,25.779373,62.646969,,25.207247,37.419582,27.923721,34.696922,70.258095
2007-09-24,19.057287,,19.740736,31.672058,30.541269,1019.447876,43.010067,48.373108,92.589996,49.246433,79.388565,43.349621,68.449997,35.735954,129.889481,19.532625,78.080002,423.546295,58.025196,36.099998,27.575352,9.99507,56.610508,47.206779,46.61776,26.567089,33.191055,65.822708,33.60873,30.228313,29.857996,30.709005,34.556427,36.964161,51.311039,6.765404,,96.695313,18.625763,17.444155,64.665245,28.584234,18.907444,,282.949432,284.294281,186.532806,33.978165,26.143759,45.231106,92.002335,18.894083,48.20956,36.349064,,,21.108543,38.460724,73.990021,25.618166,13.599108,39.656048,17.669163,46.22279,47.530689,71.098206,12.644043,67.365166,35.381214,53.235191,22.70837,44.741024,12.599146,19.771318,46.579254,87.580002,53.733963,16.115038,51.478951,,,33.770779,48.222446,12.135188,88.023956,23.002583,68.825554,24.725142,50.581619,35.451851,28.985857,44.154507,22.875687,56.201469,25.639183,62.063305,,25.059578,37.699768,27.707981,34.49297,69.816643
2007-09-25,19.68704,,19.920332,30.570776,30.5509,1024.334351,42.979008,48.014397,93.480003,49.617538,80.836906,43.032581,68.0,35.316109,132.863327,19.363012,77.889999,421.000824,57.017296,34.880001,27.98303,10.172424,55.838982,46.206322,45.944611,27.033762,33.84391,64.099518,33.473251,30.752962,29.640497,30.722982,34.852245,37.530571,51.127262,6.653713,,98.32164,18.569399,17.30781,66.690483,28.759163,19.359097,,283.437592,284.78479,186.949448,33.476028,25.526443,46.073185,92.208099,18.82863,48.039494,36.16082,,,21.227674,38.246796,75.876808,23.907492,13.668891,39.07159,17.521538,45.670769,47.55843,71.175644,12.607095,68.812248,35.791992,52.448925,23.083199,44.661655,12.738628,19.907425,46.030743,89.470001,53.711346,15.99625,51.515839,,,33.697784,48.619225,12.108369,87.772255,22.996344,66.374489,24.900627,48.261002,35.451851,28.810959,44.083225,22.775051,56.156769,25.592455,63.041306,,25.031174,38.639156,27.792736,33.857544,69.991714
2007-09-26,19.63435,,19.792048,30.393923,31.032324,1031.205933,43.242973,49.064274,93.43,49.769337,80.46711,43.195381,68.150002,35.760658,132.75322,19.600468,77.980003,423.182709,57.233814,35.755001,28.347164,10.273767,56.042461,46.211617,46.958202,27.492102,34.113754,64.539009,33.778095,30.444672,30.031988,30.955513,35.129589,37.935158,51.376686,7.084529,,98.45327,18.947872,17.724867,66.74588,28.878119,19.397127,,283.019165,284.364349,190.238159,33.8284,25.456995,46.236923,92.833313,18.843164,48.350052,36.184349,,,21.350529,38.373821,76.426239,23.949423,13.655507,39.5406,17.424824,46.22279,48.342281,71.663498,12.673606,71.289268,36.01107,53.816345,23.036343,45.253216,12.725556,19.753166,46.710899,88.080002,54.473053,16.220621,52.00259,,,34.257381,49.191471,12.37655,86.413139,23.121119,66.833618,25.052711,49.173515,35.314903,28.858656,43.931778,23.074886,55.739689,25.482071,63.254265,,25.264053,39.314877,27.623219,33.96735,70.303757
2007-09-27,19.856695,,19.810377,30.562735,30.781982,1030.289795,43.739838,49.484215,93.379997,50.24165,81.245201,43.358192,66.449997,36.443916,135.774261,19.681881,78.269997,426.182617,57.838543,35.634998,28.331341,10.239986,56.635941,46.560986,47.290924,27.692104,34.470661,65.236656,33.872948,30.272167,29.762297,30.990728,34.981686,39.259258,50.516792,6.885076,,98.368645,18.931768,17.692783,67.078148,28.962091,19.549259,,282.690399,284.034027,192.161713,34.013405,25.27951,46.158958,93.157799,18.734085,48.460953,36.247101,,,21.343088,38.353767,77.199738,23.731394,14.147816,39.367439,17.516453,46.303963,48.474091,72.321754,12.836183,71.961708,35.805683,55.166664,23.02854,44.589516,12.677604,19.626137,47.317921,89.849998,54.767181,16.332811,51.700218,,,34.249268,49.244892,12.054733,88.116226,23.064974,67.481842,25.052711,48.536339,35.608391,29.248199,43.887218,23.366501,55.724785,25.797447,63.640755,,25.377649,39.496162,27.754219,34.210548,70.760422
2007-09-28,19.724316,,19.652775,32.355331,31.195997,1033.03833,44.399738,49.492962,93.150002,50.072971,80.883118,43.075417,66.330002,36.336906,136.427277,19.552979,79.040001,424.27356,58.555271,35.654999,28.228436,10.210429,56.322247,46.460411,47.484356,27.608774,34.496761,65.285553,33.574856,30.356583,29.918898,30.342463,34.556427,39.148907,49.466572,6.773382,,98.472031,18.835136,17.636637,66.824974,28.969088,19.430407,,282.575836,283.918915,192.126236,33.8284,25.032581,46.369469,93.229042,18.806812,48.579262,35.941189,,,21.395206,38.059608,78.428688,23.496592,14.144944,39.30249,17.56735,45.792542,48.370037,72.46888,12.845419,72.983177,35.388073,53.841976,23.005114,43.918629,12.784395,19.644287,46.864475,88.75,55.249817,16.121639,51.877213,,,34.273602,48.888683,11.710567,88.091072,22.634487,67.522369,24.748543,50.007359,35.921425,29.089216,43.147751,23.218641,55.933357,25.647642,63.475128,,25.150446,38.927563,27.446005,34.24194,70.448372
2007-10-01,20.093178,,20.235533,32.861774,30.753092,1047.3927,45.300312,49.352997,93.410004,51.135662,82.16198,43.392467,67.940002,36.987251,138.276047,19.695448,79.18,433.819061,59.398926,36.345001,28.323412,10.282211,57.924664,46.259262,47.824799,27.492102,32.338005,65.885498,34.021973,30.444672,30.145092,31.054167,35.185055,39.671185,49.748802,6.565952,,99.835159,19.141138,17.965479,66.856606,29.402922,19.905825,,290.187317,291.566559,197.657608,34.216022,25.588167,47.375301,94.202454,19.177713,48.904594,36.71772,,,21.555292,38.968811,78.609406,24.066816,14.661148,40.41367,17.664078,46.969627,49.008217,73.367195,12.889758,72.966156,35.894691,54.705162,23.247183,44.899723,12.94349,19.934641,48.378357,89.309998,55.815453,16.3988,52.297611,,,34.135723,49.777275,11.764202,89.425026,23.008823,68.778275,24.701754,51.124409,36.684452,29.264111,42.889381,23.477404,56.529171,26.286276,64.729134,,25.786604,33.093372,28.239639,34.885193,71.506287
2007-10-02,20.364357,,20.327162,32.202606,30.98418,1052.889771,45.261494,49.02927,92.360001,51.127216,81.607277,44.317905,65.660004,36.929626,139.054932,19.749723,79.93,435.091827,59.458645,35.994999,28.62027,10.134416,58.772514,45.242928,47.67778,27.508766,33.478313,64.573914,33.872948,30.429993,30.249493,31.223284,35.314491,39.296028,49.971989,6.837206,,100.11718,19.173349,18.029634,65.938919,29.472897,19.682379,,291.103882,292.487488,202.125183,34.427452,25.742502,46.587791,93.672241,19.184977,48.838051,36.992283,,,21.56274,39.055721,77.922653,24.075203,14.623872,40.370384,17.648809,46.547497,48.619759,72.708923,12.923013,72.089394,35.340141,56.491344,23.19253,44.863651,12.893366,19.825756,47.72747,88.68,55.626896,16.458189,52.164856,,,34.04652,49.034222,11.889353,89.324364,22.971388,70.898483,24.807043,51.383995,36.37141,29.121019,42.666645,23.274088,56.342983,26.451849,63.585545,,25.752518,33.027458,28.224226,35.198986,70.204803
2007-10-03,20.296236,,20.352825,32.009682,30.916777,1052.279175,45.230434,48.574322,92.459999,50.611458,80.67511,44.497833,65.349998,36.550941,140.667725,20.373114,79.639999,435.364441,58.652344,35.77,28.25218,10.041516,59.60342,44.496548,47.909904,27.042091,33.330338,63.820454,33.452923,30.169407,30.205992,31.075306,35.517853,38.942936,49.486248,6.725513,,98.979683,19.044504,17.853189,66.105644,29.074038,19.639593,,290.919556,292.302307,201.531296,34.471493,26.136049,46.712547,92.12104,18.770445,48.875027,37.166237,,,21.432438,39.363243,77.315399,24.259687,15.002419,40.485809,17.455368,46.24242,47.863647,72.941277,12.910083,71.854828,35.702995,57.260513,22.997305,44.914162,12.906445,19.571697,46.879093,91.18,55.408207,16.550579,51.928848,,,34.281715,48.490337,11.862537,88.728699,23.021297,70.662155,24.520414,51.698662,36.645325,28.7076,41.918262,22.799696,56.29829,26.404543,62.836262,,25.695723,32.500072,28.509319,35.402939,69.512177
2007-10-04,20.080324,,20.356493,32.098106,30.772346,1052.431641,45.377941,48.460598,92.260002,50.52692,80.505646,44.900574,65.879997,36.394527,139.275192,20.373114,79.400002,433.000854,58.712055,36.189999,28.386753,10.109081,60.239285,44.433025,48.041451,26.792089,33.652401,64.071587,33.62228,30.077644,30.362591,31.251467,35.684261,39.259258,49.926052,6.589889,,98.472031,18.963978,17.789024,66.52639,29.179008,19.739429,,288.433868,289.80481,200.290283,34.806255,26.03574,46.463039,91.559158,18.617723,48.88242,37.36393,,,21.544115,39.416718,78.797379,24.016508,15.443106,40.435318,17.470638,46.372593,48.363102,72.987732,12.874981,72.298401,36.189083,57.354519,23.200331,45.08009,12.936955,19.744101,48.144329,90.790001,55.709885,16.695757,52.238617,,,34.695324,49.018902,11.853599,89.089462,23.033777,71.823563,24.561365,51.281738,37.154015,28.779156,42.212269,23.074886,56.305737,26.412422,63.167511,,25.797966,32.772011,28.717369,35.300961,69.200142
